Row Number,timestamp,temperature,condition,sunrise,sunset,timestamp,speed,direction,directionType,timestamp,surf,swells,timestamp,height,type
187,2025-10-13 19:00:00,16.4458,NIGHT_CLEAR,,,2025-10-13 19:00:00,16.54754,12.13421,Onshore,2025-10-13 19:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.46, 'max': 0.77}}","[{'height': 0.97575, 'period': 4, 'spread': 29.36, 'direction': 12.41922}, {'height': 0.30744, 'period': 7, 'spread': 19.37, 'direction': 158.16235}, {'height': 0.21914, 'period': 12, 'spread': 10.91, 'direction': 49.19159}, {'height': 0.15729, 'period': 9, 'spread': 8.99, 'direction': 88.90289}, {'height': 0.18209, 'period': 11, 'spread': 9.72, 'direction': 117.07483}, {'height': 0.18181, 'period': 7, 'spread': 6.53, 'direction': 47.07721}]",2025-10-13 19:00:00,1.44,NORMAL
188,2025-10-13 20:00:00,16.4458,NIGHT_CLEAR,,,2025-10-13 20:00:00,16.54754,12.13421,Onshore,2025-10-13 20:00:00,"{'min': 0.3, 'max': 0.6, 'plus': False, 'humanRelation': 'Knee to thigh', 'raw': {'min': 0.43, 'max': 0.74}}","[{'height': 0.8892, 'period': 4, 'spread': 30.79, 'direction': 11.38034}, {'height': 0.30637, 'period': 7, 'spread': 19.47, 'direction': 157.7569}, {'height': 0.21499, 'period': 12, 'spread': 10.64, 'direction': 48.89032}, {'height': 0.27803, 'period': 8, 'spread': 10.61, 'direction': 29.76599}, {'height': 0.1826, 'period': 11, 'spread': 9.73, 'direction': 117.1044}, {'height': 0.15435, 'period': 7, 'spread': 6.18, 'direction': 48.71704}]",2025-10-13 20:00:00,1.39,NORMAL
189,2025-10-13 21:00:00,14.85,NIGHT_CLEAR,,,2025-10-13 21:00:00,12.97243,13.43912,Onshore,2025-10-13 21:00:00,"{'min': 0.3, 'max': 0.6, 'plus': False, 'humanRelation': 'Knee to thigh', 'raw': {'min': 0.39, 'max': 0.69}}","[{'height': 0.81175, 'period': 4, 'spread': 31.84, 'direction': 12.3786}, {'height': 0.28281, 'period': 6, 'spread': 17.01, 'direction': 153.70636}, {'height': 0.21213, 'period': 12, 'spread': 10.91, 'direction': 48.85767}, {'height': 0.29497, 'period': 8, 'spread': 10.18, 'direction': 28.69592}, {'height': 0.18356, 'period': 11, 'spread': 9.75, 'direction': 117.13501}, {'height': 0.15106, 'period': 9, 'spread': 9.29, 'direction': 90.14221}]",2025-10-13 21:00:00,1.27,NORMAL
190,2025-10-13 22:00:00,14.85,NIGHT_CLEAR,,,2025-10-13 22:00:00,12.97243,13.43912,Onshore,2025-10-13 22:00:00,"{'min': 0.3, 'max': 0.6, 'plus': False, 'humanRelation': 'Knee to thigh', 'raw': {'min': 0.35, 'max': 0.65}}","[{'height': 0.73079, 'period': 4, 'spread': 32.6, 'direction': 13.66586}, {'height': 0.26565, 'period': 6, 'spread': 14.85, 'direction': 148.72882}, {'height': 0.20975, 'period': 12, 'spread': 10.92, 'direction': 48.67346}, {'height': 0.29896, 'period': 8, 'spread': 10.46, 'direction': 28.07404}, {'height': 0.18361, 'period': 11, 'spread': 9.4, 'direction': 116.93982}, {'height': 0.14561, 'period': 7, 'spread': 6.06, 'direction': 182.81213}]",2025-10-13 22:00:00,1.1,NORMAL
191,2025-10-13 23:00:00,14.85,NIGHT_CLEAR,,,2025-10-13 23:00:00,12.97243,13.43912,Onshore,2025-10-13 23:00:00,"{'min': 0.3, 'max': 0.6, 'plus': False, 'humanRelation': 'Knee to thigh', 'raw': {'min': 0.32, 'max': 0.62}}","[{'height': 0.66598, 'period': 4, 'spread': 33.18, 'direction': 16.33716}, {'height': 0.26271, 'period': 6, 'spread': 14.82, 'direction': 148.92358}, {'height': 0.20832, 'period': 12, 'spread': 10.91, 'direction': 48.48706}, {'height': 0.31358, 'period': 8, 'spread': 11.56, 'direction': 29.18335}, {'height': 0.18548, 'period': 11, 'spread': 8.86, 'direction': 118.41815}, {'height': 0.14586, 'period': 7, 'spread': 6.23, 'direction': 183.01257}]",2025-10-13 23:00:00,0.91,NORMAL
192,2025-10-14 00:00:00,14.03557,NIGHT_CLEAR,,,2025-10-14 00:00:00,9.94463,14.7926,Onshore,2025-10-14 00:00:00,"{'min': 0.3, 'max': 0.6, 'plus': False, 'humanRelation': 'Knee to thigh', 'raw': {'min': 0.29, 'max': 0.6}}","[{'height': 0.59613, 'period': 4, 'spread': 33.56, 'direction': 18.00684}, {'height': 0.25969, 'period': 6, 'spread': 16.27, 'direction': 149.02261}, {'height': 0.2074, 'period': 12, 'spread': 10.88, 'direction': 48.32104}, {'height': 0.31389, 'period': 8, 'spread': 10.93, 'direction': 28.33527}, {'height': 0.18755, 'period': 11, 'spread': 9.38, 'direction': 118.20056}, {'height': 0.15176, 'period': 7, 'spread': 8.42, 'direction': 179.76904}]",2025-10-14 00:00:00,0.73,NORMAL
193,2025-10-14 01:00:00,14.03557,NIGHT_CLEAR,,,2025-10-14 01:00:00,9.94463,14.7926,Onshore,2025-10-14 01:00:00,"{'min': 0.3, 'max': 0.6, 'plus': False, 'humanRelation': 'Knee to thigh', 'raw': {'min': 0.27, 'max': 0.58}}","[{'height': 0.54623, 'period': 4, 'spread': 33.77, 'direction': 20.96799}, {'height': 0.26302, 'period': 6, 'spread': 16.3, 'direction': 148.19019}, {'height': 0.2074, 'period': 12, 'spread': 11.48, 'direction': 48.53296}, {'height': 0.3135, 'period': 8, 'spread': 11.21, 'direction': 28.24722}, {'height': 0.18207, 'period': 11, 'spread': 9.05, 'direction': 117.8837}, {'height': 0.15326, 'period': 7, 'spread': 8.56, 'direction': 180.16504}]",2025-10-14 01:00:00,0.56,NORMAL
194,2025-10-14 02:00:00,14.03557,NIGHT_CLEAR,,,2025-10-14 02:00:00,9.94463,14.7926,Onshore,2025-10-14 02:00:00,"{'min': 0.3, 'max': 0.6, 'plus': False, 'humanRelation': 'Knee to thigh', 'raw': {'min': 0.26, 'max': 0.56}}","[{'height': 0.49692, 'period': 4, 'spread': 34.21, 'direction': 23.69083}, {'height': 0.26048, 'period': 6, 'spread': 15.61, 'direction': 148.67767}, {'height': 0.207, 'period': 12, 'spread': 11.56, 'direction': 48.60901}, {'height': 0.31898, 'period': 8, 'spread': 11.21, 'direction': 28.0614}, {'height': 0.18281, 'period': 11, 'spread': 8.93, 'direction': 117.83557}, {'height': 0.15503, 'period': 7, 'spread': 8.65, 'direction': 180.56165}]",2025-10-14 02:00:00,0.42,NORMAL
195,2025-10-14 03:00:00,13.38889,NIGHT_CLEAR,,,2025-10-14 03:00:00,8.57944,2.89252,Onshore,2025-10-14 03:00:00,"{'min': 0.3, 'max': 0.6, 'plus': False, 'humanRelation': 'Knee to thigh', 'raw': {'min': 0.24, 'max': 0.54}}","[{'height': 0.44589, 'period': 4, 'spread': 34.89, 'direction': 25.7959}, {'height': 0.25513, 'period': 6, 'spread': 15.46, 'direction': 149.08435}, {'height': 0.20554, 'period': 12, 'spread': 11.56, 'direction': 48.59619}, {'height': 0.34642, 'period': 8, 'spread': 13.54, 'direction': 31.099}, {'height': 0.18908, 'period': 11, 'spread': 9.09, 'direction': 118.53827}, {'height': 0.22075, 'period': 8, 'spread': 9.55, 'direction': 182.87976}]",2025-10-14 03:00:00,0.36,NORMAL
196,2025-10-14 04:00:00,13.38889,NIGHT_CLEAR,,,2025-10-14 04:00:00,8.57944,2.89252,Onshore,2025-10-14 04:00:00,"{'min': 0.3, 'max': 0.6, 'plus': False, 'humanRelation': 'Knee to thigh', 'raw': {'min': 0.22, 'max': 0.53}}","[{'height': 0.25114, 'period': 4, 'spread': 19.66, 'direction': 351.53845}, {'height': 0.24843, 'period': 6, 'spread': 15.39, 'direction': 149.47827}, {'height': 0.21386, 'period': 12, 'spread': 11.28, 'direction': 47.81946}, {'height': 0.45878, 'period': 8, 'spread': 21.45, 'direction': 40.03876}, {'height': 0.19599, 'period': 11, 'spread': 9.81, 'direction': 119.54498}, {'height': 0.22377, 'period': 8, 'spread': 9.45, 'direction': 183.02405}]",2025-10-14 04:00:00,0.39,NORMAL
197,2025-10-14 05:00:00,13.38889,NIGHT_CLEAR,,,2025-10-14 05:00:00,8.57944,2.89252,Onshore,2025-10-14 05:00:00,"{'min': 0.3, 'max': 0.6, 'plus': False, 'humanRelation': 'Knee to thigh', 'raw': {'min': 0.21, 'max': 0.51}}","[{'height': 0.21886, 'period': 3, 'spread': 18.4, 'direction': 351.26123}, {'height': 0.25157, 'period': 6, 'spread': 14.83, 'direction': 149.38397}, {'height': 0.21258, 'period': 12, 'spread': 11.21, 'direction': 47.85175}, {'height': 0.44184, 'period': 8, 'spread': 21.66, 'direction': 40.69907}, {'height': 0.1963, 'period': 11, 'spread': 9.25, 'direction': 118.33087}, {'height': 0.22186, 'period': 8, 'spread': 8.89, 'direction': 183.86658}]",2025-10-14 05:00:00,0.48,NORMAL
198,2025-10-14 06:00:00,12.98889,CLEAR,,,2025-10-14 06:00:00,6.40878,351.24497,Onshore,2025-10-14 06:00:00,"{'min': 0.3, 'max': 0.6, 'plus': False, 'humanRelation': 'Knee to thigh', 'raw': {'min': 0.19, 'max': 0.5}}","[{'height': 0.19179, 'period': 3, 'spread': 18, 'direction': 351.86652}, {'height': 0.24923, 'period': 6, 'spread': 14.86, 'direction': 149.17352}, {'height': 0.21027, 'period': 12, 'spread': 9.74, 'direction': 47.05359}, {'height': 0.42174, 'period': 8, 'spread': 21.89, 'direction': 41.29626}, {'height': 0.20019, 'period': 11, 'spread': 9.82, 'direction': 117.44788}, {'height': 0.22166, 'period': 8, 'spread': 8.82, 'direction': 183.87549}]",2025-10-14 06:00:00,0.61,NORMAL
199,2025-10-14 07:00:00,12.98889,CLEAR,,,2025-10-14 07:00:00,6.40878,351.24497,Onshore,2025-10-14 07:00:00,"{'min': 0.3, 'max': 0.6, 'plus': False, 'humanRelation': 'Knee to thigh', 'raw': {'min': 0.18, 'max': 0.49}}","[{'height': 0.16798, 'period': 3, 'spread': 17.33, 'direction': 352.56396}, {'height': 0.24649, 'period': 6, 'spread': 14.89, 'direction': 148.97748}, {'height': 0.21182, 'period': 12, 'spread': 9.7, 'direction': 46.99609}, {'height': 0.404, 'period': 8, 'spread': 21.98, 'direction': 42.06787}, {'height': 0.1996, 'period': 11, 'spread': 9.62, 'direction': 117.47003}, {'height': 0.21853, 'period': 8, 'spread': 8.1, 'direction': 184.24945}]",2025-10-14 07:00:00,0.74,NORMAL
200,2025-10-14 08:00:00,12.98889,CLEAR,,,2025-10-14 08:00:00,6.40878,351.24497,Onshore,2025-10-14 08:00:00,"{'min': 0.3, 'max': 0.6, 'plus': False, 'humanRelation': 'Knee to thigh', 'raw': {'min': 0.17, 'max': 0.48}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.24911, 'period': 6, 'spread': 15.23, 'direction': 149.78552}, {'height': 0.21804, 'period': 12, 'spread': 9.58, 'direction': 47.06506}, {'height': 0.38652, 'period': 8, 'spread': 22.13, 'direction': 42.90125}, {'height': 0.19915, 'period': 11, 'spread': 9.52, 'direction': 117.2699}, {'height': 0.21329, 'period': 8, 'spread': 10.37, 'direction': 183.72949}]",2025-10-14 08:00:00,0.87,NORMAL
201,2025-10-14 09:00:00,15.18892,CLEAR,,,2025-10-14 09:00:00,4.47451,76.64417,Onshore,2025-10-14 09:00:00,"{'min': 0.3, 'max': 0.6, 'plus': False, 'humanRelation': 'Knee to thigh', 'raw': {'min': 0.17, 'max': 0.47}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.24581, 'period': 6, 'spread': 15.46, 'direction': 148.92957}, {'height': 0.22667, 'period': 12, 'spread': 10.21, 'direction': 46.84735}, {'height': 0.37597, 'period': 6, 'spread': 22.13, 'direction': 43.37799}, {'height': 0.20019, 'period': 9, 'spread': 9.83, 'direction': 116.89276}, {'height': 0.20441, 'period': 8, 'spread': 6.43, 'direction': 185.52435}]",2025-10-14 09:00:00,0.96,NORMAL
202,2025-10-14 10:00:00,15.18892,CLEAR,,,2025-10-14 10:00:00,4.47451,76.64417,Onshore,2025-10-14 10:00:00,"{'min': 0.3, 'max': 0.6, 'plus': False, 'humanRelation': 'Knee to thigh', 'raw': {'min': 0.17, 'max': 0.47}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.24095, 'period': 6, 'spread': 15.77, 'direction': 148.69003}, {'height': 0.23108, 'period': 12, 'spread': 9.8, 'direction': 46.64563}, {'height': 0.35082, 'period': 6, 'spread': 22.32, 'direction': 45.34875}, {'height': 0.2106, 'period': 10, 'spread': 11.99, 'direction': 114.48053}, {'height': 0.20013, 'period': 8, 'spread': 6.62, 'direction': 185.11945}]",2025-10-14 10:00:00,1.02,NORMAL
203,2025-10-14 11:00:00,15.18892,CLEAR,,,2025-10-14 11:00:00,4.47451,76.64417,Onshore,2025-10-14 11:00:00,"{'min': 0.3, 'max': 0.6, 'plus': False, 'humanRelation': 'Knee to thigh', 'raw': {'min': 0.16, 'max': 0.47}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.23508, 'period': 6, 'spread': 15.48, 'direction': 148.88702}, {'height': 0.23579, 'period': 12, 'spread': 9.74, 'direction': 46.49872}, {'height': 0.35453, 'period': 6, 'spread': 25.24, 'direction': 42.66394}, {'height': 0.22772, 'period': 10, 'spread': 14.21, 'direction': 111.0368}, {'height': 0.19507, 'period': 8, 'spread': 6.61, 'direction': 184.92847}]",2025-10-14 11:00:00,1.06,NORMAL
204,2025-10-14 12:00:00,16.37131,CLOUDY,,,2025-10-14 12:00:00,12.06076,109.06463,Onshore,2025-10-14 12:00:00,"{'min': 0.3, 'max': 0.6, 'plus': False, 'humanRelation': 'Knee to thigh', 'raw': {'min': 0.16, 'max': 0.47}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.22882, 'period': 6, 'spread': 15.64, 'direction': 148.7583}, {'height': 0.25548, 'period': 12, 'spread': 9.92, 'direction': 45.31372}, {'height': 0.35652, 'period': 6, 'spread': 23.99, 'direction': 43.21326}, {'height': 0.22838, 'period': 10, 'spread': 14.47, 'direction': 111.29077}, {'height': 0.19044, 'period': 8, 'spread': 6.92, 'direction': 184.50433}]",2025-10-14 12:00:00,1.1,NORMAL
205,2025-10-14 13:00:00,16.37131,CLOUDY,,,2025-10-14 13:00:00,12.06076,109.06463,Onshore,2025-10-14 13:00:00,"{'min': 0.3, 'max': 0.6, 'plus': False, 'humanRelation': 'Knee to thigh', 'raw': {'min': 0.16, 'max': 0.47}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.2021, 'period': 6, 'spread': 15.46, 'direction': 149.88776}, {'height': 0.26916, 'period': 12, 'spread': 10.22, 'direction': 44.62537}, {'height': 0.33883, 'period': 6, 'spread': 21.72, 'direction': 46.33752}, {'height': 0.24553, 'period': 10, 'spread': 16.3, 'direction': 114.68488}, {'height': 0.18819, 'period': 7, 'spread': 7.28, 'direction': 183.70703}]",2025-10-14 13:00:00,1.14,NORMAL
206,2025-10-14 14:00:00,16.37131,CLOUDY,,,2025-10-14 14:00:00,12.06076,109.06463,Onshore,2025-10-14 14:00:00,"{'min': 0.3, 'max': 0.6, 'plus': False, 'humanRelation': 'Knee to thigh', 'raw': {'min': 0.16, 'max': 0.47}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.198, 'period': 6, 'spread': 15.38, 'direction': 149.53976}, {'height': 0.2753, 'period': 12, 'spread': 9.56, 'direction': 44.36493}, {'height': 0.33944, 'period': 6, 'spread': 22.96, 'direction': 45.6524}, {'height': 0.24421, 'period': 10, 'spread': 16.05, 'direction': 113.89514}, {'height': 0.18393, 'period': 7, 'spread': 7.75, 'direction': 183.03625}]",2025-10-14 14:00:00,1.17,NORMAL
207,2025-10-14 15:00:00,16.53506,OVERCAST,,,2025-10-14 15:00:00,13.79379,156.35918,Cross-shore,2025-10-14 15:00:00,"{'min': 0.3, 'max': 0.6, 'plus': False, 'humanRelation': 'Knee to thigh', 'raw': {'min': 0.16, 'max': 0.47}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.18377, 'period': 6, 'spread': 13.84, 'direction': 146.11157}, {'height': 0.28092, 'period': 12, 'spread': 9.84, 'direction': 44.59473}, {'height': 0.33618, 'period': 6, 'spread': 22.38, 'direction': 46.42206}, {'height': 0.23364, 'period': 10, 'spread': 14.09, 'direction': 111.61133}, {'height': 0.18623, 'period': 7, 'spread': 7.92, 'direction': 182.17743}]",2025-10-14 15:00:00,1.2,NORMAL
208,2025-10-14 16:00:00,16.53506,OVERCAST,,,2025-10-14 16:00:00,13.79379,156.35918,Cross-shore,2025-10-14 16:00:00,"{'min': 0.3, 'max': 0.6, 'plus': False, 'humanRelation': 'Knee to thigh', 'raw': {'min': 0.16, 'max': 0.47}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.18022, 'period': 6, 'spread': 13.87, 'direction': 146.03198}, {'height': 0.28649, 'period': 12, 'spread': 10.3, 'direction': 44.46936}, {'height': 0.33325, 'period': 6, 'spread': 21.87, 'direction': 47.34912}, {'height': 0.23539, 'period': 10, 'spread': 14.31, 'direction': 112.13684}, {'height': 0.17838, 'period': 7, 'spread': 7.65, 'direction': 182.11145}]",2025-10-14 16:00:00,1.24,NORMAL
209,2025-10-14 17:00:00,16.53506,OVERCAST,,,2025-10-14 17:00:00,13.79379,156.35918,Cross-shore,2025-10-14 17:00:00,"{'min': 0.3, 'max': 0.6, 'plus': False, 'humanRelation': 'Knee to thigh', 'raw': {'min': 0.16, 'max': 0.47}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.15057, 'period': 6, 'spread': 12, 'direction': 141.22003}, {'height': 0.28908, 'period': 12, 'spread': 9.33, 'direction': 44.32678}, {'height': 0.33032, 'period': 6, 'spread': 21.59, 'direction': 47.75043}, {'height': 0.24045, 'period': 10, 'spread': 14.91, 'direction': 112.25891}, {'height': 0.18801, 'period': 7, 'spread': 9.88, 'direction': 178.83179}]",2025-10-14 17:00:00,1.29,NORMAL
210,2025-10-14 18:00:00,13.98668,NIGHT_LIGHT_RAIN,,,2025-10-14 18:00:00,8.72916,177.05928,Offshore,2025-10-14 18:00:00,"{'min': 0.3, 'max': 0.6, 'plus': False, 'humanRelation': 'Knee to thigh', 'raw': {'min': 0.16, 'max': 0.47}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.14483, 'period': 6, 'spread': 11.73, 'direction': 141.18304}, {'height': 0.29649, 'period': 12, 'spread': 9.68, 'direction': 44.2937}, {'height': 0.32375, 'period': 6, 'spread': 21.59, 'direction': 48.61658}, {'height': 0.23982, 'period': 10, 'spread': 14.59, 'direction': 112.48016}, {'height': 0.18107, 'period': 7, 'spread': 9.75, 'direction': 178.60925}]",2025-10-14 18:00:00,1.32,NORMAL
211,2025-10-14 19:00:00,13.98668,NIGHT_LIGHT_RAIN,,,2025-10-14 19:00:00,8.72916,177.05928,Offshore,2025-10-14 19:00:00,"{'min': 0.3, 'max': 0.6, 'plus': False, 'humanRelation': 'Knee to thigh', 'raw': {'min': 0.16, 'max': 0.46}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.1404, 'period': 6, 'spread': 11.9, 'direction': 140.94733}, {'height': 0.30013, 'period': 12, 'spread': 9.52, 'direction': 43.39978}, {'height': 0.31655, 'period': 6, 'spread': 21.38, 'direction': 49.73407}, {'height': 0.24836, 'period': 10, 'spread': 16.35, 'direction': 113.7265}, {'height': 0.17325, 'period': 7, 'spread': 9.64, 'direction': 178.47064}]",2025-10-14 19:00:00,1.34,NORMAL
212,2025-10-14 20:00:00,13.98668,NIGHT_LIGHT_RAIN,,,2025-10-14 20:00:00,8.72916,177.05928,Offshore,2025-10-14 20:00:00,"{'min': 0.3, 'max': 0.6, 'plus': False, 'humanRelation': 'Knee to thigh', 'raw': {'min': 0.16, 'max': 0.46}}","[{'height': 0.18166, 'period': 9, 'spread': 8.27, 'direction': 39.33789}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.23695, 'period': 12, 'spread': 9.32, 'direction': 45.5611}, {'height': 0.31341, 'period': 6, 'spread': 21.18, 'direction': 50.07739}, {'height': 0.24266, 'period': 10, 'spread': 14.68, 'direction': 111.79065}, {'height': 0.16072, 'period': 7, 'spread': 8.72, 'direction': 179.38171}]",2025-10-14 20:00:00,1.32,NORMAL
213,2025-10-14 21:00:00,13.94998,NIGHT_FOG,,,2025-10-14 21:00:00,9.11648,165.10444,Cross-shore,2025-10-14 21:00:00,"{'min': 0.3, 'max': 0.6, 'plus': False, 'humanRelation': 'Knee to thigh', 'raw': {'min': 0.15, 'max': 0.46}}","[{'height': 0.18502, 'period': 8, 'spread': 8, 'direction': 39.43927}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.23097, 'period': 12, 'spread': 9.41, 'direction': 45.5694}, {'height': 0.31025, 'period': 5, 'spread': 21.19, 'direction': 50.39667}, {'height': 0.24465, 'period': 10, 'spread': 14.94, 'direction': 112.04968}, {'height': 0.15335, 'period': 7, 'spread': 8.63, 'direction': 179.23584}]",2025-10-14 21:00:00,1.27,NORMAL
214,2025-10-14 22:00:00,13.94998,NIGHT_FOG,,,2025-10-14 22:00:00,9.11648,165.10444,Cross-shore,2025-10-14 22:00:00,"{'min': 0.3, 'max': 0.6, 'plus': False, 'humanRelation': 'Knee to thigh', 'raw': {'min': 0.15, 'max': 0.46}}","[{'height': 0.19179, 'period': 8, 'spread': 8.45, 'direction': 40.20862}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.22258, 'period': 12, 'spread': 8.86, 'direction': 45.0271}, {'height': 0.30355, 'period': 5, 'spread': 21.81, 'direction': 50.80719}, {'height': 0.25339, 'period': 10, 'spread': 17.01, 'direction': 112.71417}, {'height': 0.14737, 'period': 7, 'spread': 8.59, 'direction': 178.97302}]",2025-10-14 22:00:00,1.18,NORMAL
215,2025-10-14 23:00:00,13.94998,NIGHT_FOG,,,2025-10-14 23:00:00,9.11648,165.10444,Cross-shore,2025-10-14 23:00:00,"{'min': 0, 'max': 0.3, 'plus': False, 'humanRelation': 'Shin to knee', 'raw': {'min': 0.15, 'max': 0.45}}","[{'height': 0.18252, 'period': 8, 'spread': 8.83, 'direction': 40.13708}, {'height': 0.13171, 'period': 6, 'spread': 13.43, 'direction': 141.0495}, {'height': 0.22448, 'period': 12, 'spread': 8.71, 'direction': 44.67828}, {'height': 0.30198, 'period': 5, 'spread': 23.9, 'direction': 52.34363}, {'height': 0.24601, 'period': 10, 'spread': 15.06, 'direction': 110.38971}, {'height': 0.14199, 'period': 7, 'spread': 8.57, 'direction': 178.67072}]",2025-10-14 23:00:00,1.06,NORMAL
216,2025-10-15 00:00:00,14.71108,NIGHT_LIGHT_RAIN_AND_FOG,,,2025-10-15 00:00:00,8.99334,166.0121,Cross-shore,2025-10-15 00:00:00,"{'min': 0, 'max': 0.3, 'plus': False, 'humanRelation': 'Shin to knee', 'raw': {'min': 0.15, 'max': 0.45}}","[{'height': 0.1978, 'period': 7, 'spread': 8.84, 'direction': 39.15759}, {'height': 0.25267, 'period': 5, 'spread': 20.73, 'direction': 122.12213}, {'height': 0.22034, 'period': 12, 'spread': 9.21, 'direction': 45.03979}, {'height': 0.27607, 'period': 5, 'spread': 19.96, 'direction': 50.76044}, {'height': 0.25863, 'period': 10, 'spread': 17.51, 'direction': 113.68463}, {'height': 0.14219, 'period': 7, 'spread': 9.49, 'direction': 177.0661}]",2025-10-15 00:00:00,0.93,NORMAL
217,2025-10-15 01:00:00,14.71108,NIGHT_LIGHT_RAIN_AND_FOG,,,2025-10-15 01:00:00,8.99334,166.0121,Cross-shore,2025-10-15 01:00:00,"{'min': 0.3, 'max': 0.6, 'plus': False, 'humanRelation': 'Knee to thigh', 'raw': {'min': 0.21, 'max': 0.52}}","[{'height': 0.19893, 'period': 7, 'spread': 9.05, 'direction': 39.48962}, {'height': 0.39888, 'period': 3, 'spread': 27.94, 'direction': 112.19751}, {'height': 0.21301, 'period': 12, 'spread': 8.53, 'direction': 44.53113}, {'height': 0.2356, 'period': 5, 'spread': 16.83, 'direction': 45.05347}, {'height': 0.26098, 'period': 10, 'spread': 17.79, 'direction': 113.13208}, {'height': 0.13804, 'period': 7, 'spread': 9.5, 'direction': 176.6778}]",2025-10-15 01:00:00,0.79,NORMAL
218,2025-10-15 02:00:00,14.71108,NIGHT_LIGHT_RAIN_AND_FOG,,,2025-10-15 02:00:00,8.99334,166.0121,Cross-shore,2025-10-15 02:00:00,"{'min': 0.3, 'max': 0.6, 'plus': False, 'humanRelation': 'Knee to thigh', 'raw': {'min': 0.28, 'max': 0.58}}","[{'height': 0.19456, 'period': 7, 'spread': 8.95, 'direction': 39.34335}, {'height': 0.51228, 'period': 3, 'spread': 29.43, 'direction': 111.58411}, {'height': 0.21164, 'period': 12, 'spread': 9.68, 'direction': 45.37024}, {'height': 0.21567, 'period': 5, 'spread': 15.67, 'direction': 43.91138}, {'height': 0.25745, 'period': 10, 'spread': 16.44, 'direction': 113.41852}, {'height': 0.13402, 'period': 7, 'spread': 9.55, 'direction': 176.2771}]",2025-10-15 02:00:00,0.65,NORMAL
219,2025-10-15 03:00:00,15.25,NIGHT_RAIN_AND_FOG,,,2025-10-15 03:00:00,3.59769,139.13273,Cross-shore,2025-10-15 03:00:00,"{'min': 0.3, 'max': 0.6, 'plus': False, 'humanRelation': 'Knee to thigh', 'raw': {'min': 0.36, 'max': 0.66}}","[{'height': 0.18486, 'period': 7, 'spread': 8.84, 'direction': 39.61261}, {'height': 0.65962, 'period': 4, 'spread': 31.86, 'direction': 113.53131}, {'height': 0.20911, 'period': 12, 'spread': 9.59, 'direction': 44.56531}, {'height': 0.18322, 'period': 5, 'spread': 13.04, 'direction': 39.36505}, {'height': 0.25984, 'period': 10, 'spread': 16.74, 'direction': 112.89447}, {'height': 0.05387, 'period': 12, 'spread': 7.48, 'direction': 154.16046}]",2025-10-15 03:00:00,0.52,NORMAL
220,2025-10-15 04:00:00,15.25,NIGHT_RAIN_AND_FOG,,,2025-10-15 04:00:00,3.59769,139.13273,Cross-shore,2025-10-15 04:00:00,"{'min': 0.3, 'max': 0.6, 'plus': False, 'humanRelation': 'Knee to thigh', 'raw': {'min': 0.45, 'max': 0.75}}","[{'height': 0.17594, 'period': 7, 'spread': 8.79, 'direction': 39.25189}, {'height': 0.83877, 'period': 4, 'spread': 32.1, 'direction': 109.67609}, {'height': 0.20489, 'period': 12, 'spread': 9.19, 'direction': 44.28638}, {'height': 0.12201, 'period': 6, 'spread': 9.58, 'direction': 175.79016}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.05194, 'period': 11, 'spread': 6.73, 'direction': 154.98541}]",2025-10-15 04:00:00,0.46,NORMAL
