Row Number,timestamp,temperature,condition,sunrise,sunset,timestamp,speed,direction,directionType,timestamp,surf,swells,timestamp,height,type
109,2025-09-24 15:00:00,23.20742,NIGHT_CLOUDY,,,2025-09-24 15:00:00,15.79626,226.41733,Offshore,2025-09-24 15:00:00,"{'min': 0.6, 'max': 1.1, 'plus': False, 'humanRelation': 'Thigh to stomach', 'raw': {'min': 0.61294, 'max': 0.99297}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.46136, 'period': 6, 'spread': 15.89, 'direction': 68.16736}, {'height': 0.87067, 'period': 11, 'spread': 16.29, 'direction': 108.82727}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}]",2025-09-24 15:00:00,0.25,NORMAL
110,2025-09-24 16:00:00,23.05941,NIGHT_CLOUDY,,,2025-09-24 16:00:00,16.13468,223.94975,Offshore,2025-09-24 16:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.60068, 'max': 0.98071}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.44104, 'period': 6, 'spread': 15.87, 'direction': 68.01221}, {'height': 0.86208, 'period': 11, 'spread': 16.5, 'direction': 108.23224}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}]",2025-09-24 16:00:00,0.15,NORMAL
111,2025-09-24 17:00:00,22.85164,NIGHT_CLEAR,,,2025-09-24 17:00:00,15.13148,231.13495,Offshore,2025-09-24 17:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.58843, 'max': 0.96845}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.08595, 'period': 7, 'spread': 0, 'direction': 80}, {'height': 0.40159, 'period': 6, 'spread': 14.9, 'direction': 65.84796}, {'height': 0.86038, 'period': 11, 'spread': 16.88, 'direction': 107.5144}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}]",2025-09-24 17:00:00,0.18,NORMAL
112,2025-09-24 18:00:00,22.64637,NIGHT_CLOUDY,,,2025-09-24 18:00:00,13.96632,239.63568,Offshore,2025-09-24 18:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.57617, 'max': 0.95619}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.41237, 'period': 6, 'spread': 15.38, 'direction': 67.76862}, {'height': 0.84684, 'period': 11, 'spread': 17.09, 'direction': 107.7218}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}]",2025-09-24 18:00:00,0.34,NORMAL
113,2025-09-24 19:00:00,22.58461,NIGHT_CLOUDY,,,2025-09-24 19:00:00,11.88603,239.46536,Offshore,2025-09-24 19:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.57617, 'max': 0.94393}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.38195, 'period': 6, 'spread': 14.4, 'direction': 66.03302}, {'height': 0.8519, 'period': 10, 'spread': 17.75, 'direction': 107.16711}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}]",2025-09-24 19:00:00,0.59,NORMAL
114,2025-09-24 20:00:00,22.63022,CLOUDY,,,2025-09-24 20:00:00,12.01692,252.93245,Offshore,2025-09-24 20:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.56391, 'max': 0.93167}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.3868, 'period': 6, 'spread': 14.65, 'direction': 67.70184}, {'height': 0.84248, 'period': 10, 'spread': 18.03, 'direction': 107.43591}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}]",2025-09-24 20:00:00,0.87,NORMAL
115,2025-09-24 21:00:00,22.64043,CLEAR,,,2025-09-24 21:00:00,7.12222,237.89223,Offshore,2025-09-24 21:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.56391, 'max': 0.93167}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.37344, 'period': 6, 'spread': 14.74, 'direction': 67.85077}, {'height': 0.84443, 'period': 10, 'spread': 18.42, 'direction': 107.24036}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}]",2025-09-24 21:00:00,1.1,NORMAL
116,2025-09-24 22:00:00,22.57192,CLEAR,,,2025-09-24 22:00:00,8.85882,265.84215,Offshore,2025-09-24 22:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.55165, 'max': 0.93167}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.36861, 'period': 6, 'spread': 14.79, 'direction': 68.65625}, {'height': 0.84399, 'period': 10, 'spread': 18.66, 'direction': 107.25006}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}]",2025-09-24 22:00:00,1.23,NORMAL
117,2025-09-24 23:00:00,22.63296,CLEAR,,,2025-09-24 23:00:00,11.43754,282.98837,Offshore,2025-09-24 23:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.55165, 'max': 0.93167}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.3637, 'period': 6, 'spread': 14.82, 'direction': 69.46204}, {'height': 0.84336, 'period': 10, 'spread': 18.73, 'direction': 107.12463}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}]",2025-09-24 23:00:00,1.23,NORMAL
118,2025-09-25 00:00:00,22.64148,CLEAR,,,2025-09-25 00:00:00,6.12793,267.80475,Offshore,2025-09-25 00:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.56391, 'max': 0.93167}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.35716, 'period': 6, 'spread': 14.6, 'direction': 69.88696}, {'height': 0.84331, 'period': 10, 'spread': 18.61, 'direction': 106.89673}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}]",2025-09-25 00:00:00,1.11,NORMAL
119,2025-09-25 01:00:00,22.77673,CLEAR,,,2025-09-25 01:00:00,0.69353,340.23569,Cross-shore,2025-09-25 01:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.56391, 'max': 0.93167}}","[{'height': 0.57885, 'period': 10, 'spread': 10.62, 'direction': 91.70135}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.35996, 'period': 7, 'spread': 14.69, 'direction': 71.27094}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.60771, 'period': 9, 'spread': 12.54, 'direction': 120.62885}]",2025-09-25 01:00:00,0.91,NORMAL
120,2025-09-25 02:00:00,22.95852,CLEAR,,,2025-09-25 02:00:00,1.63286,155.44377,Cross-shore,2025-09-25 02:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.56391, 'max': 0.94393}}","[{'height': 0.58062, 'period': 10, 'spread': 10.37, 'direction': 91.61011}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.3481, 'period': 7, 'spread': 14.34, 'direction': 70.85162}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.60791, 'period': 9, 'spread': 12.1, 'direction': 120.33551}]",2025-09-25 02:00:00,0.66,NORMAL
121,2025-09-25 03:00:00,23.26873,CLEAR,,,2025-09-25 03:00:00,4.59303,134.64818,Onshore,2025-09-25 03:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.56391, 'max': 0.93167}}","[{'height': 0.60168, 'period': 10, 'spread': 10.44, 'direction': 92.27136}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.16589, 'period': 7, 'spread': 6.69, 'direction': 72.1626}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.28864, 'period': 6, 'spread': 15.55, 'direction': 69.4762}, {'height': 0.58945, 'period': 9, 'spread': 11.3, 'direction': 121.08423}]",2025-09-25 03:00:00,0.42,NORMAL
122,2025-09-25 04:00:00,23.74902,CLEAR,,,2025-09-25 04:00:00,4.18748,124.11593,Onshore,2025-09-25 04:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.55165, 'max': 0.93167}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.83987, 'period': 10, 'spread': 17.77, 'direction': 106.22113}, {'height': 0.32709, 'period': 6, 'spread': 13.96, 'direction': 70.59052}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}]",2025-09-25 04:00:00,0.26,NORMAL
123,2025-09-25 05:00:00,24.04406,CLEAR,,,2025-09-25 05:00:00,7.44652,98.01958,Onshore,2025-09-25 05:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.55165, 'max': 0.93167}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.83824, 'period': 10, 'spread': 17.74, 'direction': 105.94415}, {'height': 0.32029, 'period': 6, 'spread': 14.14, 'direction': 71.08295}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}]",2025-09-25 05:00:00,0.2,NORMAL
124,2025-09-25 06:00:00,24.2592,CLEAR,,,2025-09-25 06:00:00,11.52403,105.62415,Onshore,2025-09-25 06:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.55165, 'max': 0.93167}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.89372, 'period': 10, 'spread': 20.51, 'direction': 101.43231}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}]",2025-09-25 06:00:00,0.27,NORMAL
125,2025-09-25 07:00:00,24.09518,CLEAR,,,2025-09-25 07:00:00,11.93666,108.42857,Onshore,2025-09-25 07:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.55165, 'max': 0.91941}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.88945, 'period': 10, 'spread': 20.38, 'direction': 101.12402}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}]",2025-09-25 07:00:00,0.44,NORMAL
126,2025-09-25 08:00:00,23.62482,CLEAR,,,2025-09-25 08:00:00,12.39438,112.88048,Onshore,2025-09-25 08:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.55165, 'max': 0.91941}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.83431, 'period': 9, 'spread': 17.86, 'direction': 104.37506}, {'height': 0.29523, 'period': 6, 'spread': 13.63, 'direction': 70.6731}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}]",2025-09-25 08:00:00,0.67,NORMAL
127,2025-09-25 09:00:00,23.41248,NIGHT_CLEAR,,,2025-09-25 09:00:00,12.8975,113.27923,Onshore,2025-09-25 09:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.53939, 'max': 0.91941}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.83358, 'period': 9, 'spread': 18, 'direction': 103.55334}, {'height': 0.28101, 'period': 6, 'spread': 13.78, 'direction': 70.00476}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}]",2025-09-25 09:00:00,0.89,NORMAL
128,2025-09-25 10:00:00,23.31576,NIGHT_CLEAR,,,2025-09-25 10:00:00,12.6231,114.26377,Onshore,2025-09-25 10:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.53939, 'max': 0.91941}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.09771, 'period': 6, 'spread': 0, 'direction': 80}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.83425, 'period': 9, 'spread': 18.49, 'direction': 102.38092}, {'height': 0.23784, 'period': 5, 'spread': 14.93, 'direction': 68.72076}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}]",2025-09-25 10:00:00,1.03,NORMAL
129,2025-09-25 11:00:00,23.26088,NIGHT_CLEAR,,,2025-09-25 11:00:00,13.19748,109.82668,Onshore,2025-09-25 11:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.53939, 'max': 0.90716}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.09911, 'period': 6, 'spread': 0, 'direction': 80}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.82695, 'period': 9, 'spread': 18.55, 'direction': 101.86328}, {'height': 0.23432, 'period': 5, 'spread': 14.48, 'direction': 68.39185}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}]",2025-09-25 11:00:00,1.06,NORMAL
130,2025-09-25 12:00:00,23.20332,NIGHT_CLEAR,,,2025-09-25 12:00:00,11.79146,97.02291,Onshore,2025-09-25 12:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.52713, 'max': 0.90716}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.09929, 'period': 6, 'spread': 0, 'direction': 80}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.81833, 'period': 10, 'spread': 18.68, 'direction': 101.42007}, {'height': 0.23308, 'period': 5, 'spread': 14.62, 'direction': 68.93848}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}]",2025-09-25 12:00:00,0.98,NORMAL
131,2025-09-25 13:00:00,23.10111,NIGHT_CLEAR,,,2025-09-25 13:00:00,13.23975,85.67472,Onshore,2025-09-25 13:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.53939, 'max': 0.90716}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.09837, 'period': 6, 'spread': 0, 'direction': 80}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.8099, 'period': 10, 'spread': 18.81, 'direction': 101.07465}, {'height': 0.23015, 'period': 5, 'spread': 14.34, 'direction': 69.0321}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}]",2025-09-25 13:00:00,0.8,NORMAL
132,2025-09-25 14:00:00,22.97324,NIGHT_CLEAR,,,2025-09-25 14:00:00,13.96066,74.72394,Onshore,2025-09-25 14:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.52713, 'max': 0.8949}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.79908, 'period': 10, 'spread': 18.85, 'direction': 100.93494}, {'height': 0.25274, 'period': 6, 'spread': 13.21, 'direction': 70.71234}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}]",2025-09-25 14:00:00,0.58,NORMAL
133,2025-09-25 15:00:00,22.83943,NIGHT_CLEAR,,,2025-09-25 15:00:00,15.52586,75.81575,Onshore,2025-09-25 15:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.50261, 'max': 0.88264}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.26444, 'period': 7, 'spread': 13.71, 'direction': 72.9613}, {'height': 0.78399, 'period': 10, 'spread': 19.03, 'direction': 100.74878}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}]",2025-09-25 15:00:00,0.37,NORMAL
134,2025-09-25 16:00:00,22.68783,NIGHT_CLEAR,,,2025-09-25 16:00:00,17.63716,68.73191,Onshore,2025-09-25 16:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.50261, 'max': 0.87038}}","[{'height': 0.20638, 'period': 6, 'spread': 11.52, 'direction': 133.87885}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.78985, 'period': 10, 'spread': 18.47, 'direction': 95.16473}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}]",2025-09-25 16:00:00,0.22,NORMAL
135,2025-09-25 17:00:00,22.62137,NIGHT_CLEAR,,,2025-09-25 17:00:00,15.8694,66.02736,Onshore,2025-09-25 17:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.49035, 'max': 0.87038}}","[{'height': 0.21058, 'period': 6, 'spread': 11.22, 'direction': 133.64447}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.77847, 'period': 10, 'spread': 18.36, 'direction': 94.64447}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}]",2025-09-25 17:00:00,0.19,NORMAL
136,2025-09-25 18:00:00,22.54998,NIGHT_CLEAR,,,2025-09-25 18:00:00,17.25464,57.6735,Onshore,2025-09-25 18:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.49035, 'max': 0.85812}}","[{'height': 0.20987, 'period': 6, 'spread': 12.36, 'direction': 133.25726}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.77271, 'period': 10, 'spread': 18.52, 'direction': 94.4747}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}]",2025-09-25 18:00:00,0.27,NORMAL
137,2025-09-25 19:00:00,22.58787,NIGHT_CLEAR,,,2025-09-25 19:00:00,18.72518,57.24618,Onshore,2025-09-25 19:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.4781, 'max': 0.84586}}","[{'height': 0.22005, 'period': 6, 'spread': 12.24, 'direction': 133.95026}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.77258, 'period': 10, 'spread': 18.66, 'direction': 94.15601}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}]",2025-09-25 19:00:00,0.47,NORMAL
138,2025-09-25 20:00:00,22.58787,CLEAR,,,2025-09-25 20:00:00,17.9321,54.04605,Onshore,2025-09-25 20:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.46584, 'max': 0.84586}}","[{'height': 0.23331, 'period': 5, 'spread': 13.06, 'direction': 133.12494}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.76759, 'period': 9, 'spread': 18.7, 'direction': 94.77393}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.1461, 'period': 2, 'spread': 15.03, 'direction': 61.16931}]",2025-09-25 20:00:00,0.72,NORMAL
139,2025-09-25 21:00:00,22.65,CLEAR,,,2025-09-25 21:00:00,19.58314,56.78026,Onshore,2025-09-25 21:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.46584, 'max': 0.84586}}","[{'height': 0.25606, 'period': 6, 'spread': 13.88, 'direction': 130.43335}, {'height': 0.25139, 'period': 8, 'spread': 8.77, 'direction': 122.36063}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.68587, 'period': 9, 'spread': 13.93, 'direction': 88.4541}, {'height': 0.21324, 'period': 9, 'spread': 6, 'direction': 128.00235}, {'height': 0.24289, 'period': 2, 'spread': 24.45, 'direction': 60.57019}]",2025-09-25 21:00:00,0.97,NORMAL
140,2025-09-25 22:00:00,22.65,CLEAR,,,2025-09-25 22:00:00,19.58314,56.78026,Onshore,2025-09-25 22:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.4781, 'max': 0.85812}}","[{'height': 0.28248, 'period': 6, 'spread': 13.92, 'direction': 129.48676}, {'height': 0.21454, 'period': 7, 'spread': 6.73, 'direction': 124.4985}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.68331, 'period': 9, 'spread': 14.22, 'direction': 89.117}, {'height': 0.22913, 'period': 9, 'spread': 6.04, 'direction': 127.7533}, {'height': 0.28009, 'period': 2, 'spread': 26.98, 'direction': 61.71973}]",2025-09-25 22:00:00,1.15,NORMAL
141,2025-09-25 23:00:00,22.65,CLEAR,,,2025-09-25 23:00:00,19.58314,56.78026,Onshore,2025-09-25 23:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.49035, 'max': 0.85812}}","[{'height': 0.29245, 'period': 5, 'spread': 13.27, 'direction': 130.45685}, {'height': 0.21592, 'period': 7, 'spread': 6.74, 'direction': 124.50986}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.67327, 'period': 9, 'spread': 14.41, 'direction': 89.57996}, {'height': 0.24019, 'period': 9, 'spread': 6.06, 'direction': 127.55322}, {'height': 0.30185, 'period': 3, 'spread': 29.04, 'direction': 64.67719}]",2025-09-25 23:00:00,1.22,NORMAL
142,2025-09-26 00:00:00,23.155,CLEAR,,,2025-09-26 00:00:00,18.97185,48.9621,Onshore,2025-09-26 00:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.49035, 'max': 0.87038}}","[{'height': 0.33366, 'period': 5, 'spread': 13.83, 'direction': 127.99628}, {'height': 0.20145, 'period': 7, 'spread': 6.46, 'direction': 123.83337}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.65282, 'period': 9, 'spread': 13.69, 'direction': 88.83087}, {'height': 0.29835, 'period': 9, 'spread': 6.2, 'direction': 126.22327}, {'height': 0.30419, 'period': 3, 'spread': 27.7, 'direction': 60.92737}]",2025-09-26 00:00:00,1.17,NORMAL
143,2025-09-26 01:00:00,23.155,CLEAR,,,2025-09-26 01:00:00,18.97185,48.9621,Onshore,2025-09-26 01:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.51487, 'max': 0.88264}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.19684, 'period': 7, 'spread': 5.93, 'direction': 124.23474}, {'height': 0.49477, 'period': 5, 'spread': 29.75, 'direction': 109.02765}, {'height': 0.6552, 'period': 8, 'spread': 19.03, 'direction': 84.73688}, {'height': 0.31605, 'period': 9, 'spread': 8.25, 'direction': 123.30933}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}]",2025-09-26 01:00:00,1.03,NORMAL
144,2025-09-26 02:00:00,23.155,CLEAR,,,2025-09-26 02:00:00,18.97185,48.9621,Onshore,2025-09-26 02:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.53939, 'max': 0.91941}}","[{'height': 0.67315, 'period': 5, 'spread': 34.09, 'direction': 96.22345}, {'height': 0.12843, 'period': 7, 'spread': 0, 'direction': 120}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.55844, 'period': 8, 'spread': 12.5, 'direction': 89.59155}, {'height': 0.34494, 'period': 9, 'spread': 8.63, 'direction': 122.7403}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}]",2025-09-26 02:00:00,0.82,NORMAL
145,2025-09-26 03:00:00,23.22808,CLEAR,,,2025-09-26 03:00:00,23.42067,46.71694,Onshore,2025-09-26 03:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.58843, 'max': 0.95619}}","[{'height': 0.77687, 'period': 6, 'spread': 33.97, 'direction': 93.32526}, {'height': 0.12959, 'period': 7, 'spread': 0.03, 'direction': 120}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.53287, 'period': 8, 'spread': 12.77, 'direction': 90.13519}, {'height': 0.33308, 'period': 9, 'spread': 8.07, 'direction': 123.95154}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}]",2025-09-26 03:00:00,0.59,NORMAL
